id	quote
19860421	I can't get this model airplane to look right. These directions are impossible! Rrrrrggghhhhh wham wham wham! Hit by anti-aircraft guns. Your planes do seem to run into those. Don't they?
19860422	Tommy told a funny story at school today. I almost died! Tell it to me. Well, actually the story itself wasn't so funny ... it was the way he told it. How did he tell it? He was drinking milk and when he laughed it came up his nose!
19860423	You've got two periods to live, Twinky. Then it's gym class, and I turn you into hamburger casserole! I hate gym class. Coach thinks violence is aerobic. 
19860424	Where's my jacket? I've looked everywhere! Under the bed, over my chair, on the stairs, on the hall floor, in the kitchen ... it's just not anywhere! Oh, here it is! Who put it in the stupid closet?!?
19860425	Hocus-pocus, Abracadabra! I command my homework to do itself! Homework, be done! Flip flip flip. Rats.
19860426	Do you ever think about the end of the world as we know it? You mean for nuclear war? I think mom was referring to if she ever catches me letting the air out of the car tires again.
19860427	I'm taking the umbrella outside. Well, that's showing a little foresight for once. Good for you. Wait a minute. You really think this will work? Of course! Let's go! Smash! Bonk bonk bonk. Look! I'm flying!! I had my eyes shut. How was it? Great! What a ride! Let's get some other kids and charge 'em!
19860428	Fearless Spaceman Spiff closes in on the fleeing Zargons! Once again our hero is about to teach vicious alien scum that virtue is it's own reward! He locks onto target! Psst, Calvin! What was the capital of Poland until 1600! Krakow. Thanks. Krakow! Krakow! Two direct hits!
19860429	The tyrannosaurus lumbers across the prehistoric valley ... the terrifying lizard is three stories tall, and his mouth is filled with six-inch chisels of death! With a few mighty steps, the dinosaur is upon a tribe of fleeing cavemen. He devours them one by one! Araragh! Aaieee! Aaughh! Calvin, eat your popcorn quietly!
19860430	What does this word mean? Which one? That long one. I don't know. You do too!! All right! Where's a dictionary??
19860501	Can I watch the movie "Killer Prom Queen" on tv? No. Do I have to eat this slimy asparagus? Yes. Can I stay up till midnight? No. There's an inverse relationship between how good something is for you, and how much fun it is. 
19860502	Let's see what happens if you cook popcorn without a lid. Pow. Kapwing. Bang. Pow. Boing. Zang. Heck. That's more fun than exploding a potato in the microwave! Let's do some more!
19860503	C'mon Calvin. We're going to the store. Can Hobbes come? No, just leave him here. But I want him to come with us!! If you can't win by reason, go for volume. 
19860504	Honey, we have to leave soon. Is Calvin taking his bath? Oh good.  While I'm taking my bath, you can brush your teeth and comb your hair. Right. Your dad won't mind if I use his cologne, will he? Well, go easy this time. Think I should shave? No, go for the Don Johnson fuzzy look. Here's a tie and one of my sport coats. Perfect! Right out of "GQ"! boy, I look good in anything, don't I? Refresh my memory. How did I get talked into this one? My friend would like to see the wine list. 
19860505	So the contractor says it will cost about $200 to fix. Oh that dumb kid! Well. It's all part of raising a child, right? Mm. You're not sorry we had Calvin are you? Are you? I asked first besides, it wasn't all my decision. All I know is that I offered to buy us a Dachshund. But no, you said.
19860506	Do you think there's a god? Well, somebody's out to get me.
19860507	Spaceman Spiff closes in on the alient vessel! The alien being unnaturally stupid, is blissfully ignorant of it's imminent doom! Our hero locks onto target and warms up his frap-ray blaster! Miss Wormwood!! Zounds! A Gorkon death station appears! Evasive action!
19860508	Whack! Wow! Another hole in one!
19860509	Wow! Three new magazines for me today. Yesterday I got five. I love getting all this mail. How come you receive all these magazines? I went to the library and filled out all the subscription cards that said "Bill me later."
19860510	I love Saturday morning cartoons. What classic humor! This is what entertainment is all about ... idiots, explosives and falling anvils.
19860511	Wanna go catch some fish? Sure. Ugh. I don't want to touch these worms will you put one on my hook? Me? I'm not gonna spear any worms. I know ... let's just dump the worms in the water, and when the fish come up to eat them, we'll catch them in the net! Pretty smart, huh? That's what I like about surviving in the wild ... pitting our wits against the raging elements! The worms are getting soggy. Ooh, they are starting to sink. Bloop bloop bloop. Let's pit our wits against some fast food cheesburgers. Those come in neat little boxes. Yeah, who'd want to eat something that eats worms anyway?
19860512	Calvin, the human insect walks across the dinner table. With proportional insect strength. He places a giant pea on the edge of a spoon. He then climbs to the top of the other end ... and with a tiny jump ... Calvin stop that!
19860513	In his minuscule size it takes Calvin, the human insect, ten minutes to walk across a book's page! At the other end, he slowly lifts the gigantic sheet! Then it's another ten-minute journey back as he turns it over! Gee, the kids been quiet for almost twenty minutes. He's doing his homework. 
19860514	Here's a movie we should watch. Who's in it? It says "Japanese cast." "Two big rubbery monsters slug it out over a major metropolitan centers in a battle for world supremacy." Doesn't that sound great? And people say that foreign film is inaccessible. 
19860515	Oh, Rosalyn, you're here! Good. Come in! We really appreciate your coming on such short notice. We've had  a terrible time getting a baby sitter for tonight. Ha ha. Maybe little Calvin here has gotten himself a reputation. Ha ha. You have the half up front? Yes, let me get my purse ...
19860516	Hi, Baby Doll. It's me. Yeah. I'm baby sitting the kid down the street. Yeah. That's right. The little monster ... mmm? Well so far no problem. He hasn't been any trouble you just have to show these kids who's the boss. Mm hmm. How much longer till she lets us out of the garage? She said 8 o'clock and it's almost 6:30 now. 
19860517	Thanks again for baby sitting Rosalyn. Calvin was no trouble at all. That's good. I'll get the car and drive you home. There you go. Good night. Thank you. Good night. Is she gone?
19860518	We've got a baby sitter tonight. Ready? Ready. Calvin the baby sitter is here! We're going! Be good, ok? Hi there. You must be Calvin. Hmmph. You're not my mom. So I don't have to do anything you say. I'm going to do whatever I feel like so just stay out of the way. Calvin, take a look by the telephone and tell me what you see. A note Mom left with emergency numbers. Right. Now you wouldn't want me to have to call any of those numbers, would you? Well. It must be 6:30. Guess I'll turn in. for eight bucks a night, I don't put up with much. 
19860519	What a great night to camp out! Where's our tent? I thought the scoutmaster said to set them up. Uh oh. When he said to pitch the tent, I threw it away. 
19860520	The best part about these hikes is getting to see so much wildlife. Look! A tiger! A tiger?! Don't do that!
19860521	We're separated from the troop and hopelessly lost! Left alone in the uncompromising wild to survive by our wits unaided! Hey, dummy! The scoutmaster says to grab your stupid stuffed tiger and get your rear in gear! We'll try to lose 'em again over the next hill.  
19860522	Grab the hotdogs and come on! The troops cooking dinner over the fire. Oh that's just great. Here we've been lugging this dumb microwave around for nothing.
19860523	Bop. Spike! Uh oh. We'd better leave. It looks like some big people want to play tennis.
19860524	The crocodile floats to the top of the murky Amazon. Completely motionless he appears to be only a harmless log. A hippopotamus approaches and ensures its instant death! Calvin what are you doing? Are you all right? Closer ... closer ...
19860525	Look, it says you have to be eighteen to buy cigarettes. Eighteen?!? By then I'll know better! Mom, can I have a cigarette? Sure Calvin. I think your grandfater left some here. Just smoke outside ok? Wow! Your mom let you have a cigarette? For a mom, sometimes she's pretty cool. Eeeeeep. Blaaugh! Gag. Hack. Cough. You'd think this would be an easy habit to break. Wheeze! Well now ... did we learn a little lesson today? Gasp. Yes. Trusting parents can be hazardous to your health. 
19860526	Mom! Mom! A big dog knocked me down and he stole Hobbes! I tried to catch him but I couldn't. And now I've lost my best friend! Well Calvin. If you wouldn't drag that tiger everywhere things like this wouldn't happen. There's no problem so awful that you can't add some more guilt to it and make it worse!
19860527	I can't sleep at all. Poor Hobbes! I wonder where he is. I hope he's ok. Sniff. What did I ever do to deserve this? Whatever it was, I'm sorry already!
19860528	Lost: My tiger, "Hobbes". Maybe you should describe him. On the quiet side, somewhat peculiar. A good companion in a weird sort of way. I mean what does he look like? Oh.
